Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a16008c4dffafcc45184398e2692feab9d4ed511757b62df12cb2c6e68573498,2023-07,Lincolnshire Police,Lincolnshire Police,-0.058063,52.970883,On or near Shopping Area,E01034683,Boston 009E,Investigation complete; no suspect identified
84ccc3c6821d9a0db18a6e7d00d078feff2bc0929682bdda95ec25ba826b6e76,2023-07,Lincolnshire Police,Lincolnshire Police,-0.518000,53.253584,On or near Hammond Road,E01026165,Lincoln 002D,Further investigation is not in the public interest
94f574cb7d377ef2becab31f7a89125c09bf3044a06070c063aaf5ccdd4aa56f,2023-07,Lincolnshire Police,Lincolnshire Police,0.003839,53.375585,On or near Ash Close,E01026087,East Lindsey 003C,Unable to prosecute suspect
fa96f241dd5f190afcba9ab30d46b645dbeb3ad11fbb3645aacdf93cc669c3ff,2023-07,Lincolnshire Police,Lincolnshire Police,-0.764583,53.411423,On or near Lindrick Drive,E01026380,West Lindsey 002A,Investigation complete; no suspect identified
fa96f241dd5f190afcba9ab30d46b645dbeb3ad11fbb3645aacdf93cc669c3ff,2023-07,Lincolnshire Police,Lincolnshire Police,-0.764583,53.411423,On or near Lindrick Drive,E01026380,West Lindsey 002A,Investigation complete; no suspect identified
9979ab32a1aa97e338b5bb64ab370160f2db1e849b36e4707ce27becbd71d779,2023-07,Lincolnshire Police,Lincolnshire Police,-0.149747,52.787498,On or near Parking Area,E01032995,South Holland 006F,Unable to prosecute suspect
8ccd1948fd6092a848eafaea4c2636c5ce48263fb8ce593c45ce0018b13417ae,2023-07,Lincolnshire Police,Lincolnshire Police,-0.022637,52.976895,On or near Nightclub,E01026025,Boston 003C,Investigation complete; no suspect identified
8ccd1948fd6092a848eafaea4c2636c5ce48263fb8ce593c45ce0018b13417ae,2023-07,Lincolnshire Police,Lincolnshire Police,-0.022637,52.976895,On or near Nightclub,E01026025,Boston 003C,Investigation complete; no suspect identified
b5ab60569acbce0ffb51a52d3d895ad85018a798e7db37dc3a22d6044019d5ee,2023-07,Lincolnshire Police,Lincolnshire Police,-0.523999,53.223885,On or near George Street,E01026176,Lincoln 006B,Unable to prosecute suspect
59e7709bffcd10c43afa47d4f61f3b6d93f162c5fd4bf0c97f9fa14c1ecde2d5,2023-07,Lincolnshire Police,Lincolnshire Police,-0.532498,53.251741,On or near Woodhall Drive,E01026168,Lincoln 001D,Further investigation is not in the public interest
0dcf824b52cb82c09763d9f7a62d802a28b22fb6aac4887ae17c0d7f06a14013,2023-07,Lincolnshire Police,Lincolnshire Police,-0.152342,52.787502,On or near Hall Place,E01032995,South Holland 006F,Investigation complete; no suspect identified
3a932960eb426ff5c603bd481015557a04c532abf7065e572a32e1e9e83a7e9c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.546066,53.252096,On or near Supermarket,E01026150,Lincoln 001B,Further investigation is not in the public interest
49cd2f66bb8b025625d19b84583f8dcbdf123e73be8afa53028c48f63e06aa88,2023-07,Lincolnshire Police,Lincolnshire Police,-0.767084,53.384751,On or near Meldrum Drive,E01026382,West Lindsey 004D,Unable to prosecute suspect
ac4c9824c353719fa2af11c0933bcae8c1edc2f3de7d3cdaf3f96436e00c8c60,2023-07,Lincolnshire Police,Lincolnshire Police,-0.147409,52.780404,On or near Hampton Close,E01026268,South Holland 007A,Investigation complete; no suspect identified
d09d118f3b9d4b8a8efb1ccc8b2a7d05c40177a57bded756980adf4cbff41857,2023-07,Lincolnshire Police,Lincolnshire Police,0.326924,53.155776,On or near St Mary's Road,E01026084,East Lindsey 012A,Unable to prosecute suspect
f507643f79f8d334d50033750e25b8b99a637ee17cfdbb7d18764e5cdd623120,2023-07,Lincolnshire Police,Lincolnshire Police,0.215688,53.325251,On or near Alford Road,E01026117,East Lindsey 008E,Unable to prosecute suspect
d0073d150feaa6ad242daa8a0d7b0f3e723a07c323280ce1a41cbed12bb37f0f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.415320,52.741985,On or near Fairways,E01026330,South Kesteven 012A,Investigation complete; no suspect identified
0554c5167a75185ad806f27e48c2a393ea827ef108d3dc95ea29e8f80e64e84f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.140890,52.782361,On or near Matmore Gate,E01026269,South Holland 007B,Unable to prosecute suspect
0704dbf5e03259893b5b8211042555d259f24d851880a81ae5949eca1c3681c4,2023-07,Lincolnshire Police,Lincolnshire Police,0.341924,53.200239,On or near Anchor Lane,E01026069,East Lindsey 010D,Unable to prosecute suspect
28de4fa0b0f662bc350935fbabac693dd627132e479bd64aa5d134f346f985a2,2023-07,Lincolnshire Police,Lincolnshire Police,0.341243,53.139653,On or near South View Close,E01026095,East Lindsey 014C,Unable to prosecute suspect
cb4d052e00ede63d8574424dc06976e65c116e74d66d4b1d6c0b111798cc9910,2023-07,Lincolnshire Police,Lincolnshire Police,-0.517676,53.231313,On or near Frederick Street,E01026125,Lincoln 003A,Unable to prosecute suspect
7cb299b78574daa0d8360872dabbb822ca75a4632d02c60ec31db77471536c8c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.017929,52.979948,On or near Foster Street,E01026025,Boston 003C,Unable to prosecute suspect
39f6cff6482c1b1a9dd01f7e58cf20aa046a99de5032058f4f2e57ee7e550d5c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.538992,53.222586,On or near Walnut Place,E01026176,Lincoln 006B,Unable to prosecute suspect
679828f0fb207c49c86ffbacd3f57d14d0666223a85bf6ba6e6375e139886cd3,2023-07,Lincolnshire Police,Lincolnshire Police,0.032242,52.807456,On or near Balmoral Way,E01026253,South Holland 003D,Unable to prosecute suspect
2d69016b1f871b0391be2bbefe6fd4ae4d743bd525d06ef8c8b32f30738792e9,2023-07,Lincolnshire Police,Lincolnshire Police,-0.771649,53.393850,On or near Wheeldon Street,E01026383,West Lindsey 004E,Further investigation is not in the public interest
321393f255ec96a53044a69640bc0575cee64a6ecd089b4ee274ec031458c4a0,2023-07,Lincolnshire Police,Lincolnshire Police,-0.601091,53.220392,On or near Peartree Close,E01026131,Lincoln 007D,Investigation complete; no suspect identified
0c698718042a73c411e653384deaee6801897fdd4924885b7a6192b3c9a9a317,2023-07,Lincolnshire Police,Lincolnshire Police,-0.000763,52.966210,On or near Chestnut Road,E01026015,Boston 004B,Investigation complete; no suspect identified
bfa223380b6e35f125abebb79a68c88ecf7c792cad4a060ca5f46fa67dccca3c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.169812,52.784653,On or near Quaker Lane,E01026264,South Holland 009C,Unable to prosecute suspect
fa274cf1befa708ab797184a9f6cb007772d4268c93f2e0fff498429a00929c8,2023-07,Lincolnshire Police,Lincolnshire Police,-0.017929,52.979948,On or near Foster Street,E01026025,Boston 003C,Unable to prosecute suspect
cbacb494b9cc13a6143b0c56455765d39e8fdb2be900d382bd3476a3fba212b2,2023-07,Lincolnshire Police,Lincolnshire Police,-0.526013,53.230670,On or near Eastbourne Street,E01026126,Lincoln 004D,Investigation complete; no suspect identified
1ffd9e3df8a3cf1451aaf2f538b5ed7ba0f20ecf8fe4751770886fc06ebc935f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.128415,52.743072,On or near Willow Court,E01026284,South Holland 011C,Investigation complete; no suspect identified
b20a9ba1337151db0e653f8b36231f24050d1d8033b3e044be256c48ccfa0e21,2023-07,Lincolnshire Police,Lincolnshire Police,-0.550299,53.203136,On or near Maple Street,E01026175,Lincoln 010E,Unable to prosecute suspect
00d7211114d1bc08fb71e8b80f5132979e3add549a73992751d78216133dfaed,2023-07,Lincolnshire Police,Lincolnshire Police,0.322762,53.149617,On or near Swallowfields Court,E01026094,East Lindsey 015B,Unable to prosecute suspect
c4d42f39357210bc629ca3c31f68b40bcee6e83022c8262e22f80d29d118f001,2023-07,Lincolnshire Police,Lincolnshire Police,-0.036503,52.989840,On or near Cromwell Close,E01026038,Boston 008D,Unable to prosecute suspect
4903a05d1f1ada0d5e9c24482f2a87e5087ee588b9b99496f48a6042fe73da2a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.542943,53.235490,On or near Union Road,E01026148,Lincoln 003D,Investigation complete; no suspect identified
4903a05d1f1ada0d5e9c24482f2a87e5087ee588b9b99496f48a6042fe73da2a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.542943,53.235490,On or near Union Road,E01026148,Lincoln 003D,Investigation complete; no suspect identified
516287fa6a1b29f30c6d4eaa289d3abffc3dfd24385d727f573f9f09d1a7c99c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.148398,52.788879,On or near Shopping Area,E01032995,South Holland 006F,Unable to prosecute suspect
37a055a4bbbb7d1037730d27241ccb91e9e6da0a9d6840b90dfa6d8fbc108f37,2023-07,Lincolnshire Police,Lincolnshire Police,-0.153544,52.788186,On or near Swan Street,E01032995,South Holland 006F,Unable to prosecute suspect
caedc61d2e8c45454f9c629ffe4907cfe809f73f78990601c8469f5e86ea65bd,2023-07,Lincolnshire Police,Lincolnshire Police,-0.157138,52.789807,On or near Jubilee Close,E01032995,South Holland 006F,Unable to prosecute suspect
26c40a4d11effff10cdf0071f84e68ba6a0bd1104565507e0cf826663652b64b,2023-07,Lincolnshire Police,Lincolnshire Police,0.340690,53.140194,On or near Willoughton Road,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
26c40a4d11effff10cdf0071f84e68ba6a0bd1104565507e0cf826663652b64b,2023-07,Lincolnshire Police,Lincolnshire Police,0.340690,53.140194,On or near Willoughton Road,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
cde1d2013a1fae4c9f4601567522249601da2ecd582cd331805efb2488651ccc,2023-07,Lincolnshire Police,Lincolnshire Police,-0.568025,53.208996,On or near Usher Green,E01026172,Lincoln 010C,Unable to prosecute suspect
28cce66c77a523300a7ecfda714f890d994fc9911ec5f162588d8f6af5ec3719,2023-07,Lincolnshire Police,Lincolnshire Police,-0.543682,53.218562,On or near Queen Street,E01026178,Lincoln 006D,Investigation complete; no suspect identified
f358c4ae358841b521c51cbbcc8734addad8fb1b00e081094a9e1fec08184ea9,2023-07,Lincolnshire Police,Lincolnshire Police,0.282635,53.312642,On or near Parking Area,E01026103,East Lindsey 006A,Investigation complete; no suspect identified
5a0259ad9d0d88e7504fecde6ecc717e3771b5926776de478b6591bc56c41a9d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.525993,53.252191,On or near Roughton Court,E01026165,Lincoln 002D,Investigation complete; no suspect identified
295ffd6814f83bd91eba7f9398ff20a9c63a7f982d6b569560d94e4a35e41329,2023-07,Lincolnshire Police,Lincolnshire Police,-0.578364,53.186187,On or near Lynmouth Close,E01026220,North Kesteven 013A,Investigation complete; no suspect identified
3bc57168fe7d893f7fe664a932d307a0052eb4c18db255151617becbd4f0f26f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.533308,53.231128,On or near Abbey Street,E01026122,Lincoln 004A,Unable to prosecute suspect
fe242830301188ab6ebf93913f5a56e7d6b94f3c7f1199465f913fa02501877f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.784322,53.414433,On or near Supermarket,E01026408,West Lindsey 002F,Unable to prosecute suspect
73bc95baef1a26eb38ae77fb0ba14d5a516225da64feae84a68cedc7649cdb4d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.643518,52.913225,On or near Market Place,E01026323,South Kesteven 004D,Unable to prosecute suspect
73bc95baef1a26eb38ae77fb0ba14d5a516225da64feae84a68cedc7649cdb4d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.643518,52.913225,On or near Market Place,E01026323,South Kesteven 004D,Unable to prosecute suspect
7644698266ad7d94bae734592d99e485d584c98b99fd2a6b3ae5961307b092e5,2023-07,Lincolnshire Police,Lincolnshire Police,-0.342079,53.381772,On or near Elm Tree Close,E01026390,West Lindsey 003B,Local resolution
402647145d06be68473f7c8e91b56277b9a52e97130d5f37b96d8f95b4eef736,2023-07,Lincolnshire Police,Lincolnshire Police,-0.336138,52.892030,On or near White Leather Square,E01026361,South Kesteven 008D,Unable to prosecute suspect
ac37010b2af5e11c68d22485bcca75ecf375e2c87638c18e9232b2fc99b8d90f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.414229,53.004603,On or near North Road,E01026235,North Kesteven 010E,Unable to prosecute suspect
3cfd8b2fb0ad50468c6aa5b3501f934837893fed4fd5d73adf74052dddbbb7d2,2023-07,Lincolnshire Police,Lincolnshire Police,-0.414229,53.004603,On or near North Road,E01026235,North Kesteven 010E,Unable to prosecute suspect
6b567821bca66721c216d8135e56239520bf0be287998545fda369f97ccddb7c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.642987,52.909264,On or near Wharf Road,E01026317,South Kesteven 006A,Unable to prosecute suspect
f16d0c9ba3dd36aa1038ed970cf7d63940911ca8908d8733606dadc012ab5173,2023-07,Lincolnshire Police,Lincolnshire Police,-0.675462,53.498894,On or near High Street West,E01026402,West Lindsey 002C,Unable to prosecute suspect
51248e3bed5064b5e9fb16a36f8a6a258eef53afc437724a2d7f54a26787a5cb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.675462,53.498894,On or near High Street West,E01026402,West Lindsey 002C,Unable to prosecute suspect
f29e3b4cda853a837080da1e782dfb0daa414486d3bba8dad051eed1ab0021f5,2023-07,Lincolnshire Police,Lincolnshire Police,-0.417128,53.003977,On or near Meadowfield,E01026235,North Kesteven 010E,Investigation complete; no suspect identified
5cda0eb6b969492c19bb5f104855a30825a4fe0f2f5f4c0f9dabb3da8c045a0b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.059604,53.504093,On or near Campions Close,E01026062,East Lindsey 001C,Unable to prosecute suspect
b68d58fc9b0cc6a6e841104654467ef53fbf4fd4d649f371498f23ad8ae79373,2023-07,Lincolnshire Police,Lincolnshire Police,-0.773053,53.397325,On or near Torr Street,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
d4cda1822117c1c22141f62969289cc4e7be920471fbda8114f9afa9786ef471,2023-07,Lincolnshire Police,Lincolnshire Police,0.255758,53.346697,On or near Byron Road,E01026074,East Lindsey 005C,Investigation complete; no suspect identified
d4cda1822117c1c22141f62969289cc4e7be920471fbda8114f9afa9786ef471,2023-07,Lincolnshire Police,Lincolnshire Police,0.255758,53.346697,On or near Byron Road,E01026074,East Lindsey 005C,Investigation complete; no suspect identified
741a2848a7cde272a1c60977ed0a811c87734a55c231458ecfdd0cb9b7a209fe,2023-07,Lincolnshire Police,Lincolnshire Police,-0.665439,52.917591,On or near Peveril Place,E01026321,South Kesteven 004B,Investigation complete; no suspect identified
741a2848a7cde272a1c60977ed0a811c87734a55c231458ecfdd0cb9b7a209fe,2023-07,Lincolnshire Police,Lincolnshire Police,-0.665439,52.917591,On or near Peveril Place,E01026321,South Kesteven 004B,Investigation complete; no suspect identified
d4cda1822117c1c22141f62969289cc4e7be920471fbda8114f9afa9786ef471,2023-07,Lincolnshire Police,Lincolnshire Police,0.255758,53.346697,On or near Byron Road,E01026074,East Lindsey 005C,Investigation complete; no suspect identified
f84e3fd2b0bd348b6a54074dcbbe17c237bda1e2c62c41a126e96f6a6b100782,2023-07,Lincolnshire Police,Lincolnshire Police,-0.024807,52.978075,On or near Church Lane,E01026036,Boston 003D,Investigation complete; no suspect identified
f84e3fd2b0bd348b6a54074dcbbe17c237bda1e2c62c41a126e96f6a6b100782,2023-07,Lincolnshire Police,Lincolnshire Police,-0.024807,52.978075,On or near Church Lane,E01026036,Boston 003D,Investigation complete; no suspect identified
3c60b5c58a48de6d25c7c4a2255eb0cae6d674c63aea6bfb5a97a650af68f3a4,2023-07,Lincolnshire Police,Lincolnshire Police,-0.772018,53.398780,On or near Parking Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
79996e897eb7a76fa725e24c5c00b18b283868c3de2ff5a2d8c63af0481ed176,2023-07,Lincolnshire Police,Lincolnshire Police,-0.658131,52.901866,On or near Stirling Court,E01026308,South Kesteven 005A,Unable to prosecute suspect
2e79c9610d020577db0b7f6b52504f863dd9edf3699a7b879c4f08797486e8b1,2023-07,Lincolnshire Police,Lincolnshire Police,0.016127,53.368698,On or near Harveys Lane,E01026108,East Lindsey 003G,Unable to prosecute suspect
908c30f9ae8c395cf36e9e73b28ec5aa849d31bc8dfb075bec56ab8617ed4bda,2023-07,Lincolnshire Police,Lincolnshire Police,-0.039146,52.984786,On or near Cotton Road,E01034680,Boston 002G,Investigation complete; no suspect identified
e2163698d3e35176c9ff51a6a4dd2aa11872bb9edf25deef47c3506fc2b4c2eb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.602367,53.177967,On or near Valerian Place,E01032993,North Kesteven 013D,Investigation complete; no suspect identified
7253333dba5617c9f8e2e558effa1b8d7848efc8bdef879beb1df5077452c60c,2023-07,Lincolnshire Police,Lincolnshire Police,0.193587,52.768051,On or near High Street,E01026278,South Holland 008E,Unable to prosecute suspect
07fa8b27e22e21f0c88a01eff90a7782a6ef22cac7bb243e8b29309dea1115ba,2023-07,Lincolnshire Police,Lincolnshire Police,-0.639286,52.910174,On or near Parking Area,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
07fa8b27e22e21f0c88a01eff90a7782a6ef22cac7bb243e8b29309dea1115ba,2023-07,Lincolnshire Police,Lincolnshire Police,-0.639286,52.910174,On or near Parking Area,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
8cb7988d7ac963f57bbcbc13c9289f613203b5313b966073c4de03c1684dee6e,2023-07,Lincolnshire Police,Lincolnshire Police,0.251284,53.342484,On or near Dynan Close,E01026072,East Lindsey 005A,Investigation complete; no suspect identified
74a562473ab3cdb019dcea26891fa88f80833baa0ffae9d8be3ada26b7d5a040,2023-07,Lincolnshire Police,Lincolnshire Police,-0.775096,53.400546,On or near Parking Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
74a562473ab3cdb019dcea26891fa88f80833baa0ffae9d8be3ada26b7d5a040,2023-07,Lincolnshire Police,Lincolnshire Police,-0.775096,53.400546,On or near Parking Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
b5abe26b2414f6741be8a27f790997bc781f3dff42421f10fa31818cfc6a8653,2023-07,Lincolnshire Police,Lincolnshire Police,-0.548203,53.220865,On or near Vernon Street,E01034692,Lincoln 008F,Unable to prosecute suspect
decbfdfdd2333b269f865296a0329dc3b4963eced7f992bdc73563fb1f3ef4b9,2023-07,Lincolnshire Police,Lincolnshire Police,-0.754532,53.402698,On or near Dove Close,E01026377,West Lindsey 006D,Investigation complete; no suspect identified
da2c10ef1c23ed1e99f0f676bd899969cc0aa1b0e3d1a888acc9c5472940fdfa,2023-07,Lincolnshire Police,Lincolnshire Police,0.327143,53.143517,On or near George Avenue,E01026092,East Lindsey 014A,Investigation complete; no suspect identified
c65b9a94a599356fc9b448e7ee3edc3f2efaec085848f5af7c2759f440de37f7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.456441,52.657315,On or near Tricklebank Gardens,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
c65b9a94a599356fc9b448e7ee3edc3f2efaec085848f5af7c2759f440de37f7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.456441,52.657315,On or near Tricklebank Gardens,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
c65b9a94a599356fc9b448e7ee3edc3f2efaec085848f5af7c2759f440de37f7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.456441,52.657315,On or near Tricklebank Gardens,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
1aedd37be8605c37531745f9f0930a72a5757e3a7024edd3323d4a428102ac64,2023-07,Lincolnshire Police,Lincolnshire Police,-0.656234,52.911275,On or near Westbourne Place,E01026309,South Kesteven 005B,Local resolution
fd95fd2d14ea6ce1fff66620f27147828b2b3e01c2553eb2ca376bae9bcbafb7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.611143,53.218486,On or near Hurn Close,E01026127,Lincoln 007A,Investigation complete; no suspect identified
fd95fd2d14ea6ce1fff66620f27147828b2b3e01c2553eb2ca376bae9bcbafb7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.611143,53.218486,On or near Hurn Close,E01026127,Lincoln 007A,Investigation complete; no suspect identified
6309904a05feffe7d6419214eda09588269da2f041001df5456aefda241f1741,2023-07,Lincolnshire Police,Lincolnshire Police,-0.456441,52.657315,On or near Tricklebank Gardens,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
bf12f1addf10b8ed801513c18222c0ebfff5e33f7ccb4e41de6562ed2bf50f42,2023-07,Lincolnshire Police,Lincolnshire Police,-0.405623,53.001539,On or near Ashfield Road,E01026232,North Kesteven 010D,Unable to prosecute suspect
70253c7782a0cd02f33ca06230cb7a012b3f54221a8abbe6d866674f2f0f9aef,2023-07,Lincolnshire Police,Lincolnshire Police,-0.557304,53.240645,On or near Garden Court,E01026147,Lincoln 003C,Investigation complete; no suspect identified
